,economy,year,renew_energy_pct,gdp_per_energy_ppp,fossil_energy_pct,elec_use_kwh_pc,co2_total_mt,gdp_deflator_infl_pct,gdp_usd_current,gdp_usd,pop_growth_pct,population_total,urban_pop_pct
2871,GEO,1991,14.1,2.27321063596787,87.18,2696.70588721851,26.61,61.7520532059273,6324503311.25828,13389689057.0621,0.703475649320206,4835900.0,54.799
2872,GEO,1992,18.5,1.487441255034,84.57,2125.1667179645,20.921,1317.6926314032,3690328963.64086,7377748823.20649,0.774511050286416,4873500.0,54.559
2873,GEO,1993,26.0,1.22592418704294,77.98,1936.8369611696,16.7463,15444.4204230537,2701181331.30816,5216056133.54707,0.76855845063073,4911100.0,54.32
2874,GEO,1994,22.7,1.82104839357257,80.45,1988.59571272246,10.9197,6041.47404707409,2513867645.13316,4673678615.23576,-1.5394301205047,4836076.0,54.08
2875,GEO,1995,46.4,2.39874840592492,68.29,1492.36042855284,8.5195,162.73388551076,2693732611.81599,4795034188.99656,-3.75771606823635,4657722.0,53.841
2876,GEO,1996,42.8,2.70123872845442,60.54,1150.78948967863,6.8969,43.0302705009227,3094936177.1918,5332200118.25066,-3.62954607972126,4491699.0,53.6
2877,GEO,1997,44.4,3.4603860958436,59.87,1331.52088329123,6.0482,6.53497517117418,3510520231.21387,5893190454.62344,-3.20751817162219,4349913.0,53.36
2878,GEO,1998,47.5,3.90260778092054,59.14,1517.81255898579,5.4855,6.94032134027844,3613497316.55319,6075968327.9871,-2.474222975613,4243607.0,53.12
2879,GEO,1999,49.7,4.44717957151722,55.7,1563.79594687953,4.888,9.72884175944706,2800025882.71672,6250184305.04248,-2.05737687863556,4157192.0,52.879
2880,GEO,2000,47.2,4.49167043173049,59.01,1574.3914041516,5.2121,4.67821081510431,3057475335.18846,6365211520.66238,-1.9446291567975,4077131.0,52.638
2881,GEO,2001,53.1,5.3730514302908,55.09,1583.5598734846,3.8787,5.37434640155622,3219462262.0075,6671206249.59299,-1.55123839698929,4014373.0,52.398
2882,GEO,2002,56.8,5.815269275729,49.59,1653.38072119874,3.5922,5.91907467017472,3395766677.67315,7036389739.95908,-0.89725367267161,3978515.0,52.441
2883,GEO,2003,55.3,6.19297676207956,52.15,1749.86385730221,3.9549,3.42601021010252,3991377904.13162,7814405534.92863,-0.675365805865971,3951736.0,52.83
2884,GEO,2004,54.5,6.54580957253555,53.78,1814.45965971879,4.309,8.4336944783275,5125365191.98664,8267069270.18365,-0.619262410024726,3927340.0,53.218
2885,GEO,2005,41.5,7.24223156843954,64.42,1916.47902904546,4.9779,7.93510297063291,6410912049.87105,9059975319.60238,-0.635292218459481,3902469.0,53.605
2886,GEO,2006,37.2,7.65404705922128,70.41,1769.17167459508,5.6804,8.44730526034763,7745250733.95067,9913559155.90151,-0.568484712403705,3880347.0,53.992
2887,GEO,2007,36.2,8.02954972473308,70.69,1829.97690768098,6.5947,9.46750810327333,10172931088.5655,11160245709.6589,-0.521646734447263,3860158.0,54.379
2888,GEO,2008,36.3,9.3221957118203,66.79,1881.53721148442,5.6797,9.5923273865413,12795145130.9103,11430503827.9115,-0.303790529341209,3848449.0,54.765
2889,GEO,2009,36.7,8.7716855001763,67.0,1833.04456065262,6.4695,-2.13576824299331,10766920065.8251,11013204446.9733,-0.888185042750245,3814419.0,55.15
2890,GEO,2010,39.1,9.35212139409371,64.71,2049.54452365453,6.2924,15.9058283591544,12426907967.1578,11701134202.5253,-0.729475256932528,3786695.0,55.535
2891,GEO,2011,31.5,9.07530051842497,72.77,2289.13484865062,7.5826,9.17171128297396,15475290469.2869,12629541567.4316,-0.802164039694326,3756441.0,55.919
2892,GEO,2012,28.7,10.1222569952173,74.47,2329.92587038339,8.2713,0.291166471422628,16894392033.2256,13460417765.6957,-0.736565518814038,3728874.0,56.303
2893,GEO,2013,32.4,9.65025366793871,70.89,2498.34035744989,9.1459,-0.650965016455302,17517660143.6859,14151325572.1376,-0.300972141406188,3717668.0,56.685
2894,GEO,2014,30.7,9.86000789562137,72.52,2693.97276022513,9.8372,4.58990448370156,17966015109.3043,14730184213.8494,0.0469539002549217,3719414.0,57.067
2895,GEO,2015,27.5,9.74431613278531,75.55,2727.58313746418,10.6455,5.37742167651898,15223796148.8396,15223796148.8396,0.157481405176007,3725276.0,57.448
2896,GEO,2016,27.2,10.0463704435689,75.19,2873.23558251431,11.0236,2.27481842989697,15444548901.9637,15749049874.5344,0.0598165991047394,3727505.0,57.837
2897,GEO,2017,27.5,10.4502461069717,74.39,3068.39799528112,11.169,7.54674499838114,16473125375.0684,16561685511.0983,0.0133860746662629,3728004.0,58.231
2898,GEO,2018,27.4,11.5386495295145,74.57,3268.97620291589,11.1345,3.48481628679124,17902544880.6471,17565660917.3341,-0.0390365463489613,3726549.0,58.632
2899,GEO,2019,24.7,12.2304448482453,77.24,3311.95343427341,11.9198,3.99568034557234,17638337116.9126,18510819818.4957,-0.171565740223868,3720161.0,59.039
2900,GEO,2020,23.4,12.6498654060622,77.97,3150.65667109712,11.5463,6.84793338769904,16010869215.68,17346401920.57,0.0686562494680967,3722716.0,59.453
2901,GEO,2021,25.2,13.2651330946476,75.86,3604.85464904641,12.1472,10.229587650373,18853115588.8106,19192793472.268,-0.379636607027231,3708610.0,59.872
2902,GEO,2022,,14.5514177098866,78.88,3682.96097887624,12.6339,8.13545014384806,24984568959.605,21296041913.2144,0.104889950638883,3712502.0,60.297
2903,GEO,2023,,,,,12.8636,2.94809953907664,30777833600.6515,22963990777.4548,0.0802640328443946,3715483.0,60.727
2904,GEO,2024,,,,,,3.82213062914202,33776141250.5716,25129167228.2708,-1.1268524654221,3673850.0,61.162
2905,GHA,1990,80.6,4.59843649725536,18.23,310.497518358328,3.131,31.1665867346186,5889106573.46088,13175548086.442,2.55156185640349,15394648.0,36.441
2906,GHA,1991,82.9,4.83678839533183,16.56,323.673874565036,2.9029,20.041359240014,6603185267.79643,13871457663.3982,2.51983177629257,15787496.0,37.17
2907,GHA,1992,81.0,4.96167791748812,16.09,339.391363098403,3.4272,11.150082868787,6416103925.83267,14409589638.7183,2.48576941139296,16184855.0,37.905
2908,GHA,1993,81.3,5.08266094686528,17.41,326.290352360427,3.5358,31.7572123690249,5968922939.37198,15108454815.9955,2.46951819870346,16589519.0,38.644
2909,GHA,1994,80.6,5.15353726559614,17.61,327.601821670916,3.7636,30.1289269685464,5446383726.77047,15607033785.5625,2.40415651514833,16993190.0,39.39
2910,GHA,1995,79.8,5.23368032553571,18.78,341.800918982952,4.0442,43.0453305777804,6464382807.67884,16248860403.8684,2.36010348077285,17399017.0,40.14
2911,GHA,1996,78.8,5.39478788845478,19.23,354.740920375823,4.3889,39.8377428094835,6932991739.37767,16996707892.1917,2.33565497080505,17810181.0,40.896
2912,GHA,1997,78.3,5.46338889396018,20.52,379.791433260606,4.6169,19.4581675889703,6891443192.24985,17709950508.414,2.37895957415826,18238958.0,41.654
2913,GHA,1998,73.6,5.47482058871192,26.62,265.570978138099,6.2698,17.0484652451336,7482069162.42008,18542387390.0119,2.43236771924415,18688036.0,42.418
2914,GHA,1999,72.8,5.57797633051196,25.92,348.357565359211,6.8425,13.971165047912,7718109982.26093,19358251846.5356,2.44120807599366,19149864.0,43.184
2915,GHA,2000,71.6,7.18715173004762,28.9,320.210426322397,6.0859,27.230113843564,4982850662.20851,20074507180.6623,2.51243583964957,19637087.0,43.929
2916,GHA,2001,69.3,7.65505434737774,32.16,325.282766672738,6.5732,34.8179440663303,5314872854.4405,20877487493.6,2.6631054412646,20167069.0,44.601
2917,GHA,2002,65.7,8.14858969964592,36.2,298.851080408163,7.7515,22.8185847230637,6166197847.85031,21816974338.743,2.75013769977312,20729388.0,45.275
2918,GHA,2003,64.5,9.19030372552618,37.26,212.333316351051,7.2791,28.7044072059077,7632723555.66221,22951457033.3962,2.69999623325849,21296705.0,45.951
2919,GHA,2004,62.4,10.1014961703882,36.61,210.990356908434,6.8006,14.3501511250415,8881417906.71432,24236738625.149,2.64856422445373,21868298.0,46.63
2920,GHA,2005,61.4,11.087849637556,37.53,235.907910033204,7.1877,14.963718404163,10744568381.4456,25666707129.5251,2.62275723095941,22449438.0,47.308
2921,GHA,2006,58.6,11.2814708410261,43.64,284.800350267106,8.7214,84.6834718225876,20885037596.6963,27309353954.6989,2.59967236461776,23040702.0,47.988
2922,GHA,2007,54.5,12.2740497884611,45.51,234.579754346017,9.2113,16.1042405872748,24827339138.4906,28496442169.6902,2.57742881770877,23642279.0,48.669
2923,GHA,2008,57.3,12.7758435938152,46.38,253.113965697078,8.7464,19.4102710868683,28679383241.0729,31103809332.791,2.5377798286274,24249946.0,49.351
2924,GHA,2009,51.9,13.2006459756681,46.17,254.920389866508,10.0472,15.6665686221496,26048720005.5233,32610629348.5193,2.49528498609835,24862664.0,50.031
2925,GHA,2010,51.9,13.0208519374945,50.58,272.188473442291,11.2481,16.5956447322347,32197655566.5347,35186775129.0417,2.43301424000427,25474995.0,50.713
2926,GHA,2011,50.1,14.4359338258406,49.9,305.804678642969,12.1317,13.9148221759821,39336668080.559,40129504915.3457,2.40497145453178,26095088.0,51.394
2927,GHA,2012,46.5,14.9811003548561,53.94,336.646584077036,14.6402,15.2052787396605,41271701060.954,43858655296.9198,2.4199090803465,26734268.0,52.073
2928,GHA,2013,46.2,16.1107017605653,52.41,351.96567847163,15.5631,54.0129117583926,62845721959.827,47065830437.531,2.40927930949909,27386193.0,52.748
2929,GHA,2014,47.7,17.1683556256608,52.18,341.920672692192,14.9977,23.9399587593999,54678533805.9064,48410143589.6826,2.36498553072391,28041592.0,53.419
2930,GHA,2015,44.0,15.7643679730738,56.72,306.209199113969,15.7885,13.2529666807363,49436806230.4839,49436806230.4839,2.30712733064921,28696068.0,54.086
2931,GHA,2016,45.2,15.2823225524409,57.11,357.703181095504,16.1935,15.7486203078991,56144179397.8516,51104539956.3997,2.27621203911157,29356742.0,54.749
2932,GHA,2017,45.3,16.0743611874516,51.77,408.852814786176,16.9641,10.6773082339139,60385409434.8567,55258774288.879,2.19535792776401,30008354.0,55.407
2933,GHA,2018,42.1,15.7972089173924,56.96,444.388811977184,19.1324,10.5684824952629,67259353965.6087,58684861220.5087,2.07517136640112,30637585.0,56.06
2934,GHA,2019,42.6,16.9444461373501,58.18,469.785528590296,20.2014,8.48107029698721,68352629246.1555,62503939826.8611,2.00780519953703,31258945.0,56.707
2935,GHA,2020,40.0,16.4704296523114,61.51,503.546668885278,22.149,9.36557496583738,70008243859.8666,62825173619.4157,1.99181985149439,31887809.0,57.349
2936,GHA,2021,39.0,18.2555453429567,65.39,542.211680584058,25.0095,12.1061016311773,79514204730.3979,66014472471.1465,1.95904584379494,32518665.0,57.985
2937,GHA,2022,,20.0684070695983,62.0,552.502821188307,24.7887,28.183872813714,73919003209.9866,68526224001.2217,1.92029034344132,33149152.0,58.615
2938,GHA,2023,,,,,24.1638,40.1057981965589,80547146878.3843,70678009792.105,1.90860289687983,33787914.0,59.238
2939,GHA,2024,,,,,,25.3677788663579,82825288888.9734,74695964607.757,1.87500010333119,34427414.0,59.854
2940,GIB,1990,0.0,,100.0,2720.58823529412,0.1438,,,,-1.2567752734271,27200.0,100.0
2941,GIB,1991,0.0,,100.0,3234.44122239572,0.203,,,,-1.11650389005942,26898.0,100.0
2942,GIB,1992,0.0,,100.0,3571.69432249423,0.241,,,,-0.0743826276485017,26878.0,100.0
2943,GIB,1993,0.0,,100.0,3694.1263391208,0.2441,,,,0.711799550133746,27070.0,100.0
2944,GIB,1994,0.0,,99.98,3781.34292742024,0.2882,,,,0.622366626171664,27239.0,100.0
2945,GIB,1995,0.0,,100.0,3835.33623114293,0.2819,,,,0.505347494076379,27377.0,100.0
2946,GIB,1996,0.0,,100.0,3892.74929966893,0.2882,,,,0.400992080034465,27487.0,100.0
2947,GIB,1997,0.0,,100.0,3915.59712856211,0.2975,,,,0.345022042311084,27582.0,100.0
2948,GIB,1998,0.0,,100.0,4050.63291139241,0.3132,,,,0.246234191619789,27650.0,100.0
2949,GIB,1999,0.0,,100.0,4188.93543261592,0.3257,,,,0.151783484743528,27692.0,100.0
2950,GIB,2000,0.0,,100.0,4366.81222707424,0.3412,,,,0.0613707353064771,27709.0,100.0
2951,GIB,2001,0.0,,100.0,4411.17980981307,0.35,,,,-0.187840968427667,27657.0,100.0
2952,GIB,2002,0.0,,100.0,4491.39448816068,0.3562,,,,0.627164685467723,27831.0,100.0
2953,GIB,2003,0.0,,100.0,4597.86376175992,0.3625,,,,1.57921471055966,28274.0,100.0
2954,GIB,2004,0.0,,100.0,4596.90057461257,0.3938,,,,1.54769798714191,28715.0,100.0
2955,GIB,2005,0.0,,100.0,4834.89352947228,0.4063,,,,1.54811481907819,29163.0,100.0
2956,GIB,2006,0.0,,100.0,4933.43245252416,0.4251,,,,1.46708555733008,29594.0,100.0
2957,GIB,2007,0.0,,100.0,4999.00019996001,0.422,,,,1.38257235844791,30006.0,100.0
2958,GIB,2008,0.0,,100.0,5293.78884029856,0.4313,,,,1.34727869179767,30413.0,100.0
2959,GIB,2009,0.0,,100.0,5482.91859974694,0.4719,,,,1.33910159620069,30823.0,100.0
2960,GIB,2010,0.0,,100.0,5504.35227854583,0.4751,,,,1.3694209589518,31248.0,100.0
2961,GIB,2011,0.0,,100.0,5243.20909665193,0.4594,,,,1.30986803185429,31660.0,100.0
2962,GIB,2012,0.0,,100.0,5338.91161135221,0.4688,,,,1.15876879502585,32029.0,100.0
2963,GIB,2013,0.0,,100.0,5646.92813281081,0.5,,,,1.17327064425681,32407.0,100.0
2964,GIB,2014,0.0,,100.0,5851.3394081614,0.5373,,,,1.24503294852893,32813.0,100.0
2965,GIB,2015,0.0,,100.0,6537.5229717109,0.5872,,,,1.1514231987378,33193.0,100.0
2966,GIB,2016,0.0,,100.0,6179.80866361638,0.6124,,,,1.39117589725216,33658.0,100.0
2967,GIB,2017,0.0,,100.0,6044.67805519054,0.6498,,,,1.72897993589869,34245.0,100.0
2968,GIB,2018,0.0,,100.0,5996.44230217479,0.6897,,,,1.76273395885819,34854.0,100.0
2969,GIB,2019,0.0,,100.0,6001.01425593058,0.7174,,,,1.81957598739227,35494.0,100.0
2970,GIB,2020,0.0,,100.0,5750.14513587482,0.6394,,,,1.89493160765265,36173.0,100.0
2971,GIB,2021,0.0,,99.99,5860.3288295621,0.6467,,,,1.87597072209458,36858.0,100.0
2972,GIB,2022,,,100.0,5424.23356111569,0.675,,,,2.01706920456894,37609.0,100.0
2973,GIB,2023,,,,,0.6886,,,,2.26613272520816,38471.0,100.0
2974,GIB,2024,,,,,,,,,2.20574495293092,39329.0,100.0
2975,GIN,1990,89.5,,,,0.9456,17.2791811684954,3888320665.52218,3528427545.98221,3.45583486210679,6434374.0,28.026
2976,GIN,1991,89.6,,,,0.9178,25.8186705671299,4396178694.1535,3620640283.15178,4.00298960201175,6697166.0,28.312
2977,GIN,1992,86.6,,,,0.8228,26.220213626085,4789220416.70641,3739069518.82914,3.19168243312344,6914366.0,28.601
2978,GIN,1993,86.2,,,,0.8481,0.673757277386372,4781166116.51789,3927673589.83666,3.04542453399326,7128177.0,28.89
2979,GIN,1994,86.0,,,,0.8616,1.42800163986341,4932800406.92974,4083606123.90946,2.99788557428445,7345107.0,29.182
2980,GIN,1995,90.0,,,,0.8776,5.95133830053159,5385704166.43341,4271765348.97459,2.79434245679932,7553249.0,29.475
2981,GIN,1996,88.8,,,,0.9093,1.54596823705317,5641243099.76661,4462353367.48162,2.82968670530382,7770035.0,29.77
2982,GIN,1997,85.2,,,,0.9196,1.43412666636782,5516916163.0949,4693574823.86752,2.05511135158285,7931370.0,30.052
2983,GIN,1998,84.3,,,,0.9521,3.32464044488574,5232118046.3713,4864614381.03605,1.8812346948277,8081990.0,30.323
2984,GIN,1999,86.3,,,,0.985,4.2276753067021,5046806782.54761,5050053677.45401,2.24064838568983,8265123.0,30.595
2985,GIN,2000,85.5,,,,1.471,6.30012395836252,4367458866.71537,5176459579.46449,1.96135964318577,8428832.0,30.869
2986,GIN,2001,84.8,,,,1.5662,1.75242631853581,4125527603.22908,5365832405.72436,1.3098114321983,8539960.0,31.144
2987,GIN,2002,84.3,,,,1.6889,0.43277237665886,4301608752.51396,5642956694.13195,1.55813303817429,8674066.0,31.42
2988,GIN,2003,83.5,,,,1.7846,15.9106965575684,5025167975.26363,5713414722.47307,2.24251877202579,8870781.0,31.698
2989,GIN,2004,83.2,,,,1.8293,16.5215833233368,5300767960.51572,5847115329.55072,2.14071157501219,9062726.0,31.977
2990,GIN,2005,81.6,,,,1.7539,27.3908453723395,4282468636.90501,6022369313.03617,2.00041954618802,9245844.0,32.257
2991,GIN,2006,81.1,,,,1.8746,37.5840614661127,4220019845.26341,6094011545.87354,2.09058658116716,9441171.0,32.539
2992,GIN,2007,80.4,,,,1.9356,13.618870145336,6281918226.34408,6509469022.49636,2.31497296404672,9662281.0,32.822
2993,GIN,2008,80.2,,,,2.0703,16.7051270191033,6964179983.17212,6778506429.10409,2.41908604968745,9898870.0,33.106
2994,GIN,2009,79.2,,,,2.1932,1.77103008660369,6716905339.73136,6702408065.67158,2.44158489420853,10143534.0,33.391
2995,GIN,2010,75.7,,,,2.5214,16.1026033748334,6853467145.53089,7025019105.91374,2.45929310036327,10396086.0,33.678
2996,GIN,2011,74.8,,,,2.6763,8.99929064251756,6785137203.33153,7419271030.30424,2.47697352651722,10656810.0,33.966
2997,GIN,2012,76.4,,,,2.5439,11.5159611123425,7638044556.84656,7858142150.2509,2.45416156342286,10921581.0,34.255
2998,GIN,2013,78.5,,,,2.2972,4.32935646096067,8376613539.28278,8168199850.29177,2.44471498509098,11191873.0,34.545
2999,GIN,2014,78.6,,,,2.3791,2.6158977058997,8778473372.82124,8470141696.43118,2.48019346390261,11472924.0,34.836
3000,GIN,2015,76.2,,,,2.8452,2.9722848994975,8794201742.84609,8794201742.84609,2.53151277572433,11767070.0,35.141
3001,GIN,2016,75.3,,,,3.2029,5.66895163278967,8595955222.49719,9745789528.35549,2.56690869267138,12073030.0,35.46
3002,GIN,2017,72.0,,,,3.2127,10.3565072127234,10324668271.1362,10749606370.4679,2.55652318226129,12385659.0,35.793
3003,GIN,2018,73.2,,,,3.2467,7.05908442039132,11857030366.7891,11433119223.7578,2.54385572881799,12704774.0,36.14
3004,GIN,2019,68.3,,,,3.4462,9.40290766328131,13442861496.4454,12075307751.6835,2.56100451729991,13034346.0,36.5
3005,GIN,2020,65.8,,,,3.6011,4.24998016732003,14088693742.9464,12643401588.6985,2.55139953603925,13371183.0,36.875
3006,GIN,2021,66.8,,,,3.673,11.9862978624966,17069115737.8259,13349198344.073,2.50610419423246,13710513.0,37.264
3007,GIN,2022,66.6,,,,3.8088,2.80558292389495,19910452541.9219,13879482945.938,2.48250409145397,14055137.0,37.668
3008,GIN,2023,,,,,3.7154,6.09250536857687,22407615556.0571,14648645956.2703,2.46199049961035,14405468.0,38.085
3009,GIN,2024,,,,,,7.35224313072995,25334307878.737,15479007958.4173,2.39595802290484,14754785.0,38.517
3010,GMB,1990,62.0,24.0552787432079,0.0,,0.1223,11.9645333920464,317083695.477797,694740031.231163,4.19595803109441,1054696.0,38.312
3011,GMB,1991,62.3,,,,0.1525,134.035872371748,690311080.515018,716325876.505343,4.20203326368108,1099959.0,39.41
3012,GMB,1992,63.5,,,,0.1297,1.95003083677199,714254256.122189,740528298.603424,4.06398984278952,1145582.0,40.52
3013,GMB,1993,63.3,,,,0.1359,5.14232248435012,755040974.087322,762833761.663294,3.66656079991363,1188365.0,41.586
3014,GMB,1994,61.6,,,,0.156,3.77739655145763,746493951.900959,764011164.754756,3.2177925037665,1227226.0,42.472
3015,GMB,1995,60.1,,,,0.1488,3.9632505001165,785999864.840299,770748583.770315,2.97725538054394,1264313.0,43.362
3016,GMB,1996,59.6,,,,0.1544,8.36856956528243,848239446.21576,787886530.287664,2.89194004292625,1301410.0,44.258
3017,GMB,1997,58.7,,,,0.1545,-5.96911945125618,803633342.473706,826492963.259544,2.83918735061881,1338889.0,45.155
3018,GMB,1998,57.5,,,,0.1677,5.41182120304006,840285264.631545,855420206.246188,2.80576133005976,1376987.0,46.057
3019,GMB,1999,56.3,,,,0.1727,-2.43549436370589,814724032.065735,910167091.320248,2.77821307558819,1415779.0,46.961
3020,GMB,2000,62.9,,,,0.2682,2.2169826127346,782913871.80966,960226283.311822,2.73837212713207,1455084.0,47.868
3021,GMB,2001,59.6,,,,0.2961,1.80543765163377,687410645.063943,1015919410.0795,2.70699337593192,1495011.0,48.775
3022,GMB,2002,61.0,,,,0.3077,10.3913445898093,578235309.327198,982902027.731066,2.68468779375919,1535691.0,49.683
3023,GMB,2003,62.4,,,,0.3126,12.8939411821531,487038685.045496,1050427393.31825,2.69312348458537,1577611.0,50.555
3024,GMB,2004,61.2,29.70352612578,0.0,,0.326,94.1901141376152,961900651.423441,1124482524.55398,2.73240205558954,1621312.0,51.288
3025,GMB,2005,61.7,29.9144175350609,0.0,,0.3313,4.11380528257159,1027701067.55688,1098037738.85618,2.78121010687734,1667037.0,52.02
3026,GMB,2006,60.2,29.0516259966192,0.0,,0.3705,1.30320399765218,1054112487.74083,1091937250.0561,2.852561853424,1715275.0,52.751
3027,GMB,2007,57.3,26.3543794487631,0.0,,0.3859,4.41482490193262,1279703047.0221,1125167625.04935,2.90157035551494,1765774.0,53.481
3028,GMB,2008,56.3,,,,0.3923,2.47584586803727,1561766955.73024,1195557048.77095,2.90664631280342,1817852.0,54.211
3029,GMB,2009,53.9,,,,0.4351,4.51330535299645,1450142508.57808,1275249585.58493,2.90429853945953,1871422.0,54.937
3030,GMB,2010,56.6,,,,0.4427,5.64433086097335,1543294926.87301,1350595613.51288,2.90737929979677,1926630.0,55.662
3031,GMB,2011,56.2,,,,0.4677,4.57212350369147,1409693596.93594,1240786190.47581,2.92337692748517,1983784.0,56.384
3032,GMB,2012,57.0,,,,0.4503,3.84516021372072,1415004738.26621,1305822857.84822,2.94591935774346,2043094.0,57.105
3033,GMB,2013,59.3,,,,0.4518,5.93313138058191,1375609453.43746,1343336129.36544,2.92894143394412,2103820.0,57.82
3034,GMB,2014,53.2,,,,0.4848,5.21172310682789,1229461721.40861,1324430251.83027,2.84475839442236,2164528.0,58.528
3035,GMB,2015,49.0,,,,0.5043,9.72036242675256,1378176608.93204,1378176608.93204,2.73428839872651,2224529.0,59.228
3036,GMB,2016,48.6,,,,0.5084,7.82062274860979,1484578885.97132,1404959537.12175,2.62819405087404,2283769.0,59.918
3037,GMB,2017,48.0,,,,0.5123,3.92171862000133,1504909462.69521,1472715273.80675,2.52588138504562,2342189.0,60.599
3038,GMB,2018,48.1,,,,0.5171,6.95176403794258,1670671327.81651,1579264608.77791,2.42294300881827,2399632.0,61.27
3039,GMB,2019,47.4,,,,0.5594,6.25220639943007,1813609692.49994,1677527292.27233,2.35622071960344,2456844.0,61.931
3040,GMB,2020,49.8,,,,0.5873,2.18875895856547,1812170891.19069,1687449652.95674,2.3686612920428,2515733.0,62.582
3041,GMB,2021,48.6,,,,0.5975,7.3821228563862,2014158842.14596,1776141480.03218,2.36774778418782,2576010.0,63.222
3042,GMB,2022,47.7,,,,0.6241,8.81707574079743,2204734527.12734,1873704900.53827,2.31992109797091,2636470.0,63.852
3043,GMB,2023,,,,,0.6058,15.6019043954952,2396111020.8801,1963596060.75029,2.30124049704572,2697845.0,64.472
3044,GMB,2024,,,,,,8.36511871776808,2507519958.34857,2076438382.25331,2.27730257212036,2759988.0,65.08
3045,GNB,1990,88.6,10.7510811639834,0.0,,0.1687,30.2460376903082,634187269.235013,554182863.783592,1.64439069661036,973669.0,30.83
3046,GNB,1991,88.6,,,,0.2114,67.8943671135919,668470890.785147,582446190.027857,2.13084470989571,994639.0,32.39
3047,GNB,1992,88.5,,,,0.1893,64.9811893213623,588309271.28603,588853097.930413,2.94395441757296,1024356.0,33.271
3048,GNB,1993,88.0,,,,0.2035,49.0588852863271,615779518.807114,601219012.922846,3.3020121973914,1058745.0,33.635
3049,GNB,1994,88.5,,,,0.2028,23.2494808479149,612502084.797565,620458021.451395,3.09550207753633,1092031.0,34.002
3050,GNB,1995,88.6,,,,0.2084,44.7300381994029,660195402.013602,647758174.433145,2.52438833577734,1119949.0,34.371
3051,GNB,1996,89.4,,,,0.2062,39.2337134878286,702965147.568054,722898122.695806,2.08411932394768,1143535.0,34.742
3052,GNB,1997,88.4,,,,0.2162,34.138194798626,698107222.422492,769886500.621982,1.90644469915242,1165545.0,35.114
3053,GNB,1998,89.0,,,,0.2204,10.340339607126,591034143.426384,597079877.976298,1.86387310391317,1187473.0,35.488
3054,GNB,1999,88.1,,,,0.2269,-12.4222901600091,579365780.135134,697478986.452666,1.89630732259312,1210206.0,35.865
3055,GNB,2000,91.2,,,,0.2027,-22.9323193799366,391345597.488269,705153195.39567,2.00706384351502,1234741.0,36.243
3056,GNB,2001,91.2,,,,0.2101,3.76203746852637,412610871.509121,738901627.416716,2.12602969093669,1261273.0,36.622
3057,GNB,2002,91.0,,,,0.222,3.37438322483159,466773711.235579,765900620.254642,2.19833363261225,1289307.0,37.004
3058,GNB,2003,89.0,,,,0.2623,-0.570313376444105,553614800.145707,763710672.551679,2.26219170729877,1318806.0,37.387
3059,GNB,2004,88.6,17.345701434519,0.0,,0.2696,-5.48079611953119,582169841.298304,772660533.181804,2.30540545476551,1349563.0,37.772
3060,GNB,2005,88.5,18.8439668437051,0.0,,0.2756,3.1144126331738,639776040.688424,823345295.681209,2.34505544706955,1381585.0,38.157
3061,GNB,2006,88.3,19.2782863443342,0.0,,0.2919,-4.24338612900782,634781901.251494,845299838.603667,2.41122516333709,1415303.0,38.545
3062,GNB,2007,87.9,19.2386326433904,0.0,,0.3067,5.99026579629418,753162998.015113,866938047.629768,2.48996828898925,1450986.0,38.934
3063,GNB,2008,88.4,,,,0.2929,12.7627326964103,952667544.037289,906163311.064931,2.52259007377628,1488054.0,39.325
3064,GNB,2009,87.9,,,,0.31,-3.82520779013052,890167833.369849,928345745.452418,2.54277273891846,1526377.0,39.716
3065,GNB,2010,87.8,,,,0.3153,5.21501552229329,940112538.936436,980382895.434522,2.58492032110101,1566347.0,40.111
3066,GNB,2011,87.9,,,,0.3213,8.45292200371514,1157074319.19388,1059647261.07297,2.62922766462762,1608076.0,40.508
3067,GNB,2012,87.8,,,,0.3247,-0.0272211604902992,1049412177.11413,1041496885.43544,2.65952739224803,1651417.0,40.908
3068,GNB,2013,87.7,,,,0.3338,-0.932275244837825,1109682824.13594,1075408772.95023,2.66229101877146,1695973.0,41.31
3069,GNB,2014,87.3,,,,0.3422,1.2975573716642,1135250721.0374,1085781367.43837,2.62731155689981,1741122.0,41.715
3070,GNB,2015,87.2,,,,0.3594,14.5196628984565,1152384166.79638,1152384166.79638,2.57045957815277,1786457.0,42.123
3071,GNB,2016,86.8,,,,0.3751,2.71774539339231,1245074264.10396,1214989490.95557,2.51155296505032,1831893.0,42.533
3072,GNB,2017,86.8,,,,0.3003,10.528296464536,1469978606.12143,1271652706.03289,2.4363257519627,1877072.0,42.945
3073,GNB,2018,86.6,,,,0.3021,-2.53156124592356,1554133593.91699,1319485332.4773,2.37405997248475,1922168.0,43.36
3074,GNB,2019,86.2,,,,0.3202,2.15004688552744,1588767975.59018,1392924525.82696,2.34095994762157,1967696.0,43.777
3075,GNB,2020,87.2,,,,0.3355,1.9334399324789,1683619351.72486,1422567560.22443,2.28895000835492,2013255.0,44.196
3076,GNB,2021,87.4,,,,0.3413,2.15263772348872,1878659686.58993,1497072635.73124,2.23903878745423,2058841.0,44.617
3077,GNB,2022,87.4,,,,0.3565,4.2879364738734,1839048747.87671,1580686197.61986,2.24235388639993,2105529.0,45.041
